137991,Lifeway Singapore Pte. Ltd.
138322,Afghan Wireless Communications Company
138915,Kaopu Cloud HK Limited
139742,"Peddie Institute Co., Ltd"
196610,DE-CIX Academy
196714,Thüringer Netkom GmbH (a.k.a. encoLine)
196819,Demando GmbH
196844,Poznan Supercomputing and Networking Center
196879,Volkhov-Online LLC
196922,Hofmeir Media GmbH
196925,Azertelecom LLC
196954,epcan GmbH
196968,Ilm-Provider UG
197062,R-PHARM
197063,PFALZconnect GmbH
197071,active-servers
197440,CNR - Istituto di Informatica e Telemati
197524,CCNST Christof Englmeier e.K
197637,ropa GmbH & Co. KG
197790,Actus-Info Sp. z o.o
197915,All for One Group SE
197964,Julius Blum GmbH
197965,ahd GmbH & Co. KG
197981,InterCloud
198018,trivago
198249,Ops One AG
198290,GITS Global IT Services PSF Luxembourg
198385,AlpineDC SA
198570,Stadtnetz Bamberg Gesellschaft fuer Telekommunikation mbH
198726,Thüga SmartService GmbH
198781,Connect Managed Services (UK) Limited
198930,Vereinigte Stadtwerke Media GmbH
198967,BITel Gesellschaft fuer Telekommunikation mbH
199163,Datagroup Frankfurt GmbH
199284,Thüringer Netkom GmbH (a.k.a. encoLine)
199284,Thüringer Netkom GmbH (a.k.a. encoLine)
199330,CentralNic Ltd.
199421,Media Exchange GmbH / MTI Teleport München GmbH
199483,NX0 France
199524,G-Core labs S.A
199599,"Telecom-Birzha, LLC"
199610,marbis GmbH
199790,IP Telecom Bulgaria Ltd.
199995,Omega Telecom LLC
200062,centron GmbH
200185,Aruba S.p.A.
200187,CloudKleyer Frankfurt GmbH
200278,KNT Internet
200392,Netcom Connected Services GmbH
200561,Broadsoft Germany GmbH
200612,GBI HQ Coöperatief UA
200738,"Interfibra Telecomunicaciones, S.L."
200780,Appliwave
200924,Stiegeler Internet Service GmbH
201053,epix - Stowarzyszenie e-Poludnie
201119,Icewood LLC
201201,Duomenu logistikos centras
201213,DARZ GmbH
201701,Freifunk Rheinland e.V.
201746,Olivenet Network S.L.
201764,mgm technology partners GmbH
201811,Austole s.r.o.
201962,RSM Freilassing
201971,CreeperHost LTD
202053,Upcloud Ltd
202196,Booking.com BV
202499,Campus Networks & Events GmbH
202566,questnet GmbH
202592,area-7 IT-Services GmbH
202707,omnidat GmbH
203329,NTT GDC EMEA GmbH
203347,Yalwa GmbH
203440,linefinity networks GmbH
203507,Avira Operations GmbH & Co. KG
203536,FNOH-DSL Suedheide GmbH
203724,Intel Deutschland GmbH
203968,aiticon GmbH
204109,Hillenbrand Germany Holding GmbH
204577,LinzNet Internet Service Provider GmbH
204805,Voiped Telecom
205112,PHILUNET GmbH
205321,itk communications GmbH
205388,Metaliance ISP Systems e.k
205460,RegionSvayz LTD
205473,SAWAD LAND for Information Technology Ltd.
205530,"DE-CIX Management GmbH, Research & Development"
205614,Medialine Eurotrade AG
205678,peoplefone GmbH
205769,Mainzer Breitband GmbH
205843,AR Media Service GmbH
205844,Stadtwerke Schorndorf GmbH
205881,MAN Truck & Bus AG
206053,PE Besman Anastasia Aleksandrovna
206141,Duisburger Versorgungs- und Verkehrsgesellschaft mbH
206264,Amarutu Technology Ltd.
206295,"JSC ""Medsi group"""
206313,Freifunk Nordwest e.V
206356,Freifunk Essen e.V.
206479,JPBE Network
206499,M&M Networks
206610,MIXvoip S.A.
206775,novomind AG
206813,Verein 4830.org
206825,brain4kom AG
206892,Rendszerinformatika Zrt.
207063,Kentik Technologies Inc.
207613,Steffen Vogel
207701,Talia Deutschland GmbH
207790,SWN Stadtwerke Neumünster Beteiligungen GmbH
207811,SuperCell Network
208196,Dorian Galiana
208722,Yandex Europe B.V.
208766,ISS Facility Services Holding GmbH
209014,ITgration GmbH
209102,Alfa Service
209110,AMPAREX GmbH
209400,KurpfalzTel Gesellschaft für Telekommunikation mbH
209824,GS WEBSERVICES
210226,Windcloud 4.0 GmbH
211945,TargetSpot Belgium
212179,ecotel communication ag
212567,Freie Netze München e.V.
212794,hybris GmbH
212795,Fraunhofer-Gesellschaft zur Foerderung der angewandten Forschung e.V
213151,AS213151 LLC
213330,Datacenter-Flo.de
213395,NetX Networks a.s
262354,Ligue Telecomunicaµes LTDA
262372,KNET PROVEDOR
262376,NOVANET TELECOMUNICAÇAO LTDA
262503,Wiki Telecom
262571,SM Networks
262589,INTERNEXA S.A.
262632,Grajaunet Telecomunicacoes
262773,ONDANET
263009,FORTE TELECOM
263073,DTEL
263210,HV TELEVISION S.A.S
263237,PowerHost Telecom SPA
263276,BBG TELECOM LTDA ME
263324,NET&COM SERVICOS DE INFORMATICA E TELECOMUNICACOES LTDA
263421,NR Telecom EIRELI - ME
263432,Corporativa Telecom
263482,Megalink Servicos Ltda
263541,IMF NetWork & Data
263626,G-LAB Telecom Informatica LTDA - ME
264144,ASAP GLOBAL TELECOM
264562,TEX NET SERVIOS DE COMUNICAO EM INFORMATICA LTD
265269,MEGA TELEINFORMATICA EIRELI
265347,BITAL INTERNET
266445,Sea Telecom LTDA
266925,UPIX NETWORKS INTERNATIONAL LLC
267056,EVEREST RIDGE CONSULTORIA EM REDES DE COM LTDA
267613,ELETRONET SA
268696,TUDDO INTERNET LTDA
268976,Weclix
269194,STARONE INTERNET
328320,Kurlec Wireless (PTY) Ltd
328832,Network Platforms
394354,Canadian Internet Registration Authority
394625,White Label IT Solutions
396986,ByteDance Inc
398042,"Ixpanse, LLC"
398131,PowerHost LLC
1257,Tele2 Sverige AB
6775,Fink Telecom Services
8309,SIPARTECH Sarl
15694,ATM S.A.
17117,"RITSnet, Inc."
24723,ATM S.A.
49572,Fujitsu Ltd
205356,SAP SE
262532,VAS Freitas Servicos de Internet Ltda
398465,Rackdog LLC
